unique_id,device_id,package,app_version,sdk_version,platform_version,brand,model,operators,network_type,lang,local_time_zone,screen_width,screen_height,screen_dpi,screen_orientation
3338,6793ebcfc3b8c165,org.rayacoin,53,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1471,280,
7692,28d20910a612bb87,org.rayacoin,54,34,14,HONOR,CRT-LX2,,4G,fa,Asia/Tehran,1080,2164,480,
993,53d776bb2426675f,org.rayacoin,53,30,11,samsung,SM-A107F,,4G,fa,Asia/Tehran,720,1381,280,
1097,896872189a2898ed,org.rayacoin,48,31,12,samsung,SM-A135F,,wifi,fa,Asia/Tehran,1080,2208,450,
7080,0b65f8f55b6b168d,org.rayacoin,53,34,14,samsung,SM-A145P,,4G,fa,Asia/Tehran,1080,2218,420,
7217,2be25680a8b18aa6,org.rayacoin,54,33,13,samsung,SM-G998B,,4G,fa,Asia/Tehran,1080,2190,450,
5044,fba1a4f8dbc977cd,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
3589,9eb0c7022567e1a7,org.rayacoin,53,33,13,Xiaomi,2201116TG,,wifi,fa,Asia/Tehran,1080,2307,440,
6965,878a5925d8be2e76,org.rayacoin,53,33,13,Xiaomi,21061110AG,,3G,fa,Asia/Tehran,1080,2260,440,
7604,07c55178c6501a6d,org.rayacoin,54,31,12,samsung,SM-A315F,,4G,fa,Asia/Tehran,1080,2195,420,
3649,04e7672efc10f5d6,org.rayacoin,53,27,8.1.0,samsung,SM-A260F,,4G,fa,Asia/Tehran,540,888,240,
7262,07a5c06fd7e7e994,org.rayacoin,54,31,12,samsung,SM-A217F,,4G,fa,Asia/Tehran,720,1448,280,
7324,90506cb43af0c0f6,org.rayacoin,54,29,10,samsung,SM-A600FN,,wifi,fa,Asia/Tehran,720,1384,320,
7239,4d9cba95df3c7301,org.rayacoin,54,34,14,samsung,SM-A145F,,3G,fa,Asia/Tehran,1080,2209,450,
7276,9179d3326ca0671c,org.rayacoin,54,34,14,Xiaomi,2107113SG,,4G,fa,Asia/Tehran,1080,2186,440,
6424,9b10b00d04c5b1bb,org.rayacoin,53,34,14,samsung,SM-A145F,,3G,fa,Asia/Tehran,1080,2209,450,
6163,686316a749603a69,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
4806,6a29f4c9a00b61fd,org.rayacoin,53,33,13,samsung,SM-A145F,,4G,fa,Asia/Tehran,1080,2209,450,
3130,db2fe2a9c059417f,org.rayacoin,48,31,12,samsung,SM-A515F,,4G,fa,Asia/Tehran,1080,2186,420,
980,cddf80f1ca76e8cc,org.rayacoin,48,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
2513,cd0a3605c5ecf250,org.rayacoin,48,25,7.1.1,samsung,SM-J250F,,4G,fa,Asia/Tehran,540,960,240,
4921,563d735383069044,org.rayacoin,53,34,14,samsung,SM-A135F,,wifi,fa,Asia/Tehran,1080,2208,450,
3025,8160bf03f363e974,org.rayacoin,50,26,8.0.0,HUAWEI,WAS-LX1A,,4G,fa,Asia/Tehran,720,1196,320,
5115,5668ca904e50831d,org.rayacoin,53,33,13,samsung,SM-A515F,,wifi,fa,Asia/Tehran,1080,2186,420,
6303,abc7cafa07391b32,org.rayacoin,53,30,11,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
106,5157897e324e60a0,org.rayacoin,48,30,11,HMD Global,NokiaG10,['43235'],4G,en,Asia/Tehran,720,1473,280,
2958,aa1cc4e9aa0accfe,org.rayacoin,50,31,12,samsung,SM-A115F,,4G,fa,Asia/Tehran,720,1399,320,
426,d3214fae42f6b9e6,org.rayacoin,48,33,13,samsung,SM-A135F,,4G,fa,Asia/Tehran,1080,2208,450,
4420,ec9ccb8657b782e0,org.rayacoin,53,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
2795,0a158344ec854589,org.rayacoin,48,31,12,samsung,SM-A115F,,4G,fa,Asia/Tehran,720,1411,280,
4957,5f9a61144c3f8883,org.rayacoin,48,33,13,samsung,SM-M225FV,,4G,fa,Asia/Tehran,720,1452,300,
4137,d8b387e08f35fb40,org.rayacoin,53,30,11,samsung,SM-A307GN,,4G,fa,Asia/Tehran,720,1423,280,
460,ed90d5d1655e465c,org.rayacoin,47,30,11,Xiaomi,M2010J19CG,,wifi,fa,Asia/Tehran,1080,2218,440,
5367,c0e623ee47705236,org.rayacoin,53,33,13,Xiaomi,23129RAA4G,,3G,fa,Asia/Tehran,1080,2262,440,
2117,5ca91e7c0a5c89db,org.rayacoin,53,29,10,HUAWEI,HRY-LX1MEB,,4G,fa,Asia/Tehran,1080,2139,480,
7569,050de8b1565a24df,org.rayacoin,53,30,11,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1459,320,
86,b3f3efd0d066bb82,org.rayacoin,48,30,11,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2220,440,
2790,489bab42a85a91b3,org.rayacoin,50,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2306,440,
1258,ee6e5bc2530711f5,org.rayacoin,48,26,8.0.0,samsung,SM-G570F,,4G,fa,Asia/Tehran,720,1280,280,
8148,fce8c418d12a85f6,org.rayacoin,53,30,11,samsung,SM-G781B,,4G,fa,Asia/Tehran,1080,2168,480,
2350,ae2dd1786c1875de,org.rayacoin,53,31,12,Xiaomi,2109119DG,,4G,fa,Asia/Tehran,1080,2166,440,
6132,9b5f54360714f8b7,org.rayacoin,53,34,14,samsung,SM-A155F,,4G,fa,Asia/Tehran,1080,2125,450,
3014,68b5faff804b5db4,org.rayacoin,50,33,13,samsung,SM-G781B,,wifi,fa,Asia/Tehran,1080,2168,480,
4395,59280f0816c7a280,org.rayacoin,53,33,13,samsung,SM-A515F,,wifi,fa,Asia/Tehran,1080,2186,420,
7185,4b8990e0913414f2,org.rayacoin,54,28,9,samsung,SM-A505F,,4G,fa,Asia/Tehran,1080,2131,420,
930,172fab19e163875d,org.rayacoin,48,33,13,samsung,SM-A235F,,4G,fa,Asia/Tehran,1080,2207,450,
7179,ab50ea49c2ed35b9,org.rayacoin,54,29,10,samsung,SM-A920F,,wifi,fa,Asia/Tehran,1080,2076,480,
6305,0e49135d7dc26155,org.rayacoin,53,30,11,Xiaomi,RedmiNote8,,4G,fa,Asia/Tehran,1080,2130,440,
5239,a3d01985dc0c8278,org.rayacoin,53,30,11,samsung,SM-A107F,,4G,fa,Asia/Tehran,720,1381,280,
3452,af5863f005281178,org.rayacoin,53,29,10,samsung,SM-A205FN,,4G,fa,Asia/Tehran,720,1423,280,
1655,0e6411a8d1cb0e7d,org.rayacoin,48,31,12,samsung,SM-M127F,,4G,fa,Asia/Tehran,720,1465,300,
4543,1638e7cb4296c694,org.rayacoin,53,31,12,samsung,SM-A217F,,4G,fa,Asia/Tehran,720,1448,280,
3950,00167660c7af9d73,org.rayacoin,53,33,13,Xiaomi,2112123AG,,4G,fa,Asia/Tehran,1080,2183,440,
6248,5ff498860e5da638,org.rayacoin,53,30,11,samsung,SM-A022F,,4G,fa,Asia/Tehran,720,1459,320,
2189,4bd067ccc1b1cb15,org.rayacoin,48,33,13,samsung,SM-G781B,,4G,fa,Asia/Tehran,1080,2168,480,
5014,fad7c2d81744437f,org.rayacoin,53,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
7158,536de3ab1f74ace9,org.rayacoin,53,31,12,Xiaomi,2201116PG,,4G,fa,Asia/Tehran,1080,2180,440,
5081,7bb7c39c21f50ff8,org.rayacoin,53,29,10,HUAWEI,BLA-L29,,4G,fa,Asia/Tehran,720,1360,272,
569,9d57cdf125aa95bb,org.rayacoin,48,30,11,Gplus,GplusP102022,,4G,fa,Asia/Tehran,720,1405,320,
3981,0dc30a5df4d386de,org.rayacoin,53,26,8.0.0,samsung,SM-G570F,,3G,fa,Asia/Tehran,720,1280,320,
310,e4963498847653d0,org.rayacoin,53,31,12,samsung,SM-A032F,,4G,fa,Asia/Tehran,720,1459,320,
540,bd6ac238f486288c,org.rayacoin,48,30,11,Xiaomi,2201116TG,,4G,fa,Asia/Tehran,1080,2180,440,
992,0dc20595673d5453,org.rayacoin,48,30,11,samsung,SM-T515,,wifi,fa,Asia/Tehran,1200,1848,240,
5376,10e3ca4414254a1f,org.rayacoin,53,33,13,Xiaomi,23129RAA4G,,4G,fa,Asia/Tehran,1080,2176,440,
3971,2da0cf53a65c5831,org.rayacoin,53,31,12,samsung,SM-A217F,,4G,fa,Asia/Tehran,720,1448,280,
8106,17ac2041b4bbd780,org.rayacoin,53,30,11,samsung,SM-A705F,,4G,fa,Asia/Tehran,1080,2198,420,
3862,7604196e4d5af7d5,org.rayacoin,53,23,6.0,HUAWEI,ALE-L21,,wifi,fa,Asia/Tehran,720,1208,320,
7984,20293ca03fae46a5,org.rayacoin,54,34,14,samsung,SM-A546E,,4G,fa,Asia/Tehran,1080,2116,480,
55,dc46c344f4f847f0,org.rayacoin,45,31,12,samsung,SM-A045F,,4G,fa,Asia/Tehran,720,1459,320,
6182,0eb4312dbda4fe25,org.rayacoin,53,31,12,samsung,SM-A235F,,3G,fa,Asia/Tehran,1080,2199,450,
3464,10d6b487f31b2d62,org.rayacoin,53,30,11,Xiaomi,2201117TG,,wifi,fa,Asia/Tehran,1080,2177,440,
7323,86bb19ad8b603048,org.rayacoin,54,34,14,samsung,SM-A528B,,4G,fa,Asia/Tehran,1080,2177,450,
8052,0fd93febeae79b9f,org.rayacoin,54,30,11,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2134,440,
1953,102148d89a7e63f6,org.rayacoin,48,30,11,HUAWEI,JLN-LX1,,wifi,fa,Asia/Tehran,1080,2282,480,
5918,1dfbc0d53b9c4577,org.rayacoin,53,28,9,samsung,SM-G950F,,wifi,fa,Asia/Tehran,1080,2076,480,
6237,ee56eb1b779a2f5e,org.rayacoin,53,29,10,samsung,SM-A107F,,wifi,fa,Asia/Tehran,720,1381,280,
3961,9c43b65cc467777d,org.rayacoin,53,30,11,samsung,SM-A207F,,4G,fa,Asia/Tehran,720,1422,280,
3080,b814db07bf8427fa,org.rayacoin,48,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
3058,0239a1b69f1fda5d,org.rayacoin,48,30,11,Xiaomi,M2007J20CG,,4G,fa,Asia/Tehran,1080,2179,440,
4072,2ea459ed02e562de,org.rayacoin,53,33,13,samsung,SM-A137F,,4G,fa,Asia/Tehran,1080,2208,450,
720,72d91217350428a8,org.rayacoin,48,30,11,samsung,SM-A032F,,4G,fa,Asia/Tehran,720,1459,320,
1885,39c4645c14fa1257,org.rayacoin,47,29,10,samsung,SM-A107F,,3G,fa,Asia/Tehran,720,1435,320,
6314,899d2891ae883fa5,org.rayacoin,53,33,13,samsung,SM-A042F,,4G,fa,Asia/Tehran,720,1465,300,
1665,f9fab6ac86f47246,org.rayacoin,48,31,12,Xiaomi,22120RN86G,,4G,fa,Asia/Tehran,720,1507,320,
8173,a941808bea7e1388,org.rayacoin,54,28,9,samsung,SM-G960F,,4G,fa,Asia/Tehran,1440,2768,640,
5594,5e035e246acc9a0e,org.rayacoin,53,34,14,samsung,SM-E135F,,4G,fa,Asia/Tehran,1080,2207,450,
471,c41628bb46c58fa6,org.rayacoin,45,29,10,samsung,SM-J610FN,,4G,fa,Asia/Tehran,720,1384,320,
6984,1cef128f3c1ee51f,org.rayacoin,53,30,11,samsung,SM-A715F,['43211'],wifi,en,Asia/Tehran,1080,2183,420,
1818,d0e45bad1c1a0717,org.rayacoin,53,33,13,samsung,SM-A235F,,4G,fa,Asia/Tehran,1080,2216,420,
7176,e470ad4674bea6eb,org.rayacoin,54,30,11,Xiaomi,M2012K11AG,,4G,fa,Asia/Tehran,1080,2190,440,
3759,46f40566a92387d9,org.rayacoin,53,33,13,samsung,SM-A137F,,4G,fa,Asia/Tehran,1080,2208,450,
6242,5e7bae3af202bcaa,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,wifi,fa,Asia/Tehran,1080,2176,440,
5416,2748461294d0733f,org.rayacoin,53,28,9,samsung,SM-A107F,,wifi,fa,Asia/Tehran,720,1381,280,
5552,81b6c02c7a628e90,org.rayacoin,53,34,14,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2262,440,
5978,974b01135b9047c0,org.rayacoin,53,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
488,c22fd4240660f24d,org.rayacoin,46,33,13,Xiaomi,2201117TG,,4G,fa,Asia/Tehran,1080,2307,440,
5422,618af74d9916480f,org.rayacoin,53,23,6.0.1,samsung,SM-G532F,,wifi,fa,Asia/Tehran,540,960,240,
386,763248c8e6324002,org.rayacoin,46,24,7.0,samsung,SM-G610F,,wifi,fa,Asia/Tehran,1080,1920,480,
7491,aa0f35d9212fb3c9,org.rayacoin,54,31,12,samsung,SM-A426B,,4G,fa,Asia/Tehran,720,1458,300,
3373,b4fe98cfec4b0d4c,org.rayacoin,53,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
7100,26e272dab04a2974,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
3641,16d0e64c8c2a065c,org.rayacoin,53,33,13,samsung,SM-A515F,,wifi,fa,Asia/Tehran,1080,2186,420,
5870,7b8a88c054b3384c,org.rayacoin,53,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
3694,2ecfc2a9485cca11,org.rayacoin,53,26,8.0.0,samsung,SM-A720F,,error,fa,Asia/Tehran,1080,1920,420,
3200,c42a0a7d62553b0f,org.rayacoin,53,31,12,Xiaomi,220733SFG,,wifi,fa,Asia/Tehran,720,1454,320,
6045,e37d927ca3998e85,org.rayacoin,53,33,13,samsung,SM-A515F,,3G,fa,Asia/Tehran,1080,2186,420,
525,d3ee42ca1a3ed1f7,org.rayacoin,48,30,11,samsung,SM-A315F,,wifi,fa,Asia/Tehran,1080,2195,420,
244,96010792405e558d,org.rayacoin,48,30,11,Xiaomi,220333QAG,,4G,fa,Asia/Tehran,720,1505,320,
619,ef5f732d4b2b983c,org.rayacoin,48,24,7.0,samsung,SM-J730F,,wifi,fa,Asia/Tehran,1080,1920,420,
398,211394a14b0c800f,org.rayacoin,53,33,13,Xiaomi,2201117TG,,4G,fa,Asia/Tehran,1080,2263,440,
6195,782fb0c922e9d576,org.rayacoin,53,30,11,Xiaomi,RedmiNote9Pro,,4G,fa,Asia/Tehran,1080,2168,440,
248,a1e12a1c739ee4f7,org.rayacoin,53,31,12,Xiaomi,2201116TG,,4G,fa,Asia/Tehran,1080,2177,440,
5459,74d2638aad7d1fe7,org.rayacoin,53,31,12,Xiaomi,M2003J15SC,,4G,fa,Asia/Tehran,1080,2110,440,
7537,979e59e5eb340c7b,org.rayacoin,54,30,11,Xiaomi,M2007J3SG,,3G,fa,Asia/Tehran,1080,2180,461,
5661,a45abeaf04a8ee7d,org.rayacoin,53,28,9,Xiaomi,RedmiNote8,,4G,fa,Asia/Tehran,1080,2130,440,
128,8b7d68632808fcff,org.rayacoin,53,30,11,samsung,SM-A107F,,wifi,fa,Asia/Tehran,720,1369,320,
3520,f78f0ce2cc819d69,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
7988,8f07574eaea0dde7,org.rayacoin,54,29,10,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2134,440,
6081,4d0ae0ba7a3fc76d,org.rayacoin,53,31,12,samsung,SM-M115F,,4G,fa,Asia/Tehran,720,1411,280,
4194,c61ce6a99d1c9ed7,org.rayacoin,54,29,10,Xiaomi,M2006C3LG,,4G,fa,Asia/Tehran,720,1449,320,
7427,23e38037c485a3f9,org.rayacoin,54,31,12,Xiaomi,M2010J19CG,,4G,fa,Asia/Tehran,1080,2132,440,
7257,e7b74da1ef19fdc2,org.rayacoin,54,34,14,samsung,SM-A346E,,wifi,fa,Asia/Tehran,1080,2130,450,
6001,e2817514c647bf20,org.rayacoin,53,34,14,Xiaomi,2203129G,,4G,fa,Asia/Tehran,1080,2302,440,
5442,5b1927ba12e193f1,org.rayacoin,53,30,11,Xiaomi,2201117SG,,3G,fa,Asia/Tehran,1080,2177,440,
7936,0bae99eff3cf249d,org.rayacoin,53,31,12,samsung,SM-A525F,,wifi,fa,Asia/Tehran,1080,2273,420,
5892,65e1ff09cc228be4,org.rayacoin,53,31,12,Xiaomi,M2010J19CG,,4G,fa,Asia/Tehran,1080,2132,440,
7768,b40423fca63109d9,org.rayacoin,54,28,9,HUAWEI,AMN-LX9,,wifi,fa,Asia/Tehran,720,1372,320,
7145,ac52b0a09789a34c,org.rayacoin,53,31,12,Xiaomi,21121119SG,,4G,fa,Asia/Tehran,1080,2167,440,
6211,576298a5d730ecbc,org.rayacoin,53,34,14,samsung,SM-A155F,,wifi,fa,Asia/Tehran,1080,2134,420,
4415,4e6464ed15b194b8,org.rayacoin,53,33,13,samsung,SM-A235F,,4G,fa,Asia/Tehran,1080,2300,450,
5912,063141902f5f87ee,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
4828,1673536dc02ec1fc,org.rayacoin,53,33,13,samsung,SM-A135F,,wifi,fa,Asia/Tehran,1080,2208,450,
3777,7dc9e407b780bd84,org.rayacoin,53,33,13,samsung,SM-A546E,,4G,fa,Asia/Tehran,1080,2116,480,
2802,b9ce8060d179b811,org.rayacoin,48,30,11,samsung,SM-A217F,,4G,fa,Asia/Tehran,720,1504,300,
3369,ca6a6b5fc4985354,org.rayacoin,53,26,8.0.0,samsung,SM-G570F,,wifi,fa,Asia/Tehran,720,1280,320,
6723,59f9b5e4535bdd7e,org.rayacoin,53,30,11,samsung,SM-A107F,,wifi,fa,Asia/Tehran,720,1375,300,
1467,b1b7ac7f0f7c36aa,org.rayacoin,48,28,9,samsung,SM-A207F,,4G,fa,Asia/Tehran,720,1422,280,
5052,7adfc378125a623a,org.rayacoin,53,33,13,samsung,SM-A035F,,4G,fa,Asia/Tehran,720,1465,300,
6538,a23f86b7506e7e2e,org.rayacoin,53,33,13,samsung,SM-A536E,,wifi,fa,Asia/Tehran,1080,2177,450,
531,28d69209e6533869,org.rayacoin,48,30,11,samsung,SM-A307FN,,4G,fa,Asia/Tehran,720,1423,280,
2457,cecd9259ddd4f72d,org.rayacoin,53,33,13,samsung,SM-A042F,,wifi,fa,Asia/Tehran,720,1465,300,
3564,bc3deba3cdc7e96e,org.rayacoin,53,30,11,samsung,SM-A307FN,,4G,fa,Asia/Tehran,720,1423,280,
8088,cadeb0a3a2e408f5,org.rayacoin,54,29,10,HUAWEI,HRY-LX1MEB,,4G,fa,Asia/Tehran,1080,2139,480,
2676,462c0e4a2ada42fa,org.rayacoin,50,33,13,samsung,SM-A515F,,4G,fa,Asia/Tehran,1080,2186,420,
5071,9c6d3b037e0e7819,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,wifi,fa,Asia/Tehran,1080,2176,440,
2645,686b8e89e7157d70,org.rayacoin,50,27,8.1.0,samsung,SM-G610F,,4G,fa,Asia/Tehran,1080,1920,480,
960,e46a5d47b3f63c00,org.rayacoin,48,29,10,Xiaomi,M2006C3LVG,,4G,fa,Asia/Tehran,720,1449,320,
4049,bfc818ac84e8da2c,org.rayacoin,53,30,11,Xiaomi,M2007J20CG,,3G,fa,Asia/Tehran,1080,2179,440,
1454,f7856401777ea64d,org.rayacoin,48,33,13,samsung,SM-A536E,,4G,fa,Asia/Tehran,1080,2177,450,
2762,17799e2c9dc6fa98,org.rayacoin,27,30,11,Xiaomi,M2003J15SC,['43235'],wifi,fa,Asia/Tehran,1080,2110,440,
2322,32a8a3b5144aea16,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
1668,47fc3998f9efe9be,org.rayacoin,48,33,13,samsung,SM-A326B,,4G,fa,Asia/Tehran,720,1457,300,
6123,eb83ff5842604e88,org.rayacoin,45,30,11,samsung,SM-A307FN,,wifi,fa,Asia/Tehran,720,1507,280,
2230,dce9b411c801ac96,org.rayacoin,48,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
703,d1c0655020485e53,org.rayacoin,48,30,11,samsung,SM-A115F,,4G,fa,Asia/Tehran,720,1411,280,
6417,0c781faf2a225427,org.rayacoin,53,30,11,samsung,SM-A115F,,3G,fa,Asia/Tehran,720,1411,280,
971,4c7a7cc75668d56d,org.rayacoin,45,30,11,Xiaomi,MiA3,,4G,fa,Asia/Tehran,720,1411,320,
1037,3b4df950c71c5857,org.rayacoin,48,31,12,samsung,SM-A125F,,wifi,fa,Asia/Tehran,720,1465,300,
958,df5e2c0dccf7b5f8,org.rayacoin,54,34,14,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2262,440,
6814,69f16b26e7eb62de,org.rayacoin,53,29,10,HUAWEI,HRY-LX1MEB,,4G,fa,Asia/Tehran,1080,2139,480,
6143,76b4e7d9a0e2fde6,org.rayacoin,53,34,14,samsung,SM-A546E,,4G,fa,Asia/Tehran,1080,2125,450,
306,d442140002290157,org.rayacoin,50,30,11,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2134,440,
5808,067540dfa51a3f98,org.rayacoin,53,33,13,samsung,SM-A225F,,wifi,fa,Asia/Tehran,720,1452,300,
3187,5234b8a6dccf5364,org.rayacoin,53,33,13,samsung,SM-A325F,,4G,fa,Asia/Tehran,1080,2185,450,
1464,8e3cc5558669d4e3,org.rayacoin,48,24,7.0,samsung,SM-N920C,,wifi,fa,Asia/Tehran,1440,2560,560,
5427,b12bfdf96334e723,org.rayacoin,53,34,14,samsung,SM-A235F,,3G,fa,Asia/Tehran,1080,2207,450,
1055,6551fc6da7745c0c,org.rayacoin,48,31,12,samsung,SM-A115F,,4G,fa,Asia/Tehran,720,1465,320,
2310,6bc31813495ca6b2,org.rayacoin,48,33,13,HMD Global,NokiaG10,,mobile_unknown,fa,Asia/Tehran,720,1515,280,
660,40e3e2c68161ab26,org.rayacoin,47,28,9,samsung,SM-J415F,,4G,fa,Asia/Tehran,720,1396,280,
8117,5c72f99105053f66,org.rayacoin,54,30,11,samsung,SM-A307FN,,4G,fa,Asia/Tehran,720,1411,320,
6706,9aa222f04b82a5b6,org.rayacoin,53,33,13,samsung,SM-A137F,,4G,fa,Asia/Tehran,1080,2217,420,
4892,7de988102f8935dc,org.rayacoin,53,34,14,samsung,SM-A528B,,4G,fa,Asia/Tehran,1080,2177,450,
5536,79395305cec9baa3,org.rayacoin,53,28,9,HUAWEI,AMN-LX9,,4G,fa,Asia/Tehran,720,1460,320,
4885,f0e0e997922a5a73,org.rayacoin,53,29,10,HUAWEI,STK-LX1,,4G,fa,Asia/Tehran,1080,2224,480,
4689,00c21e62f60fad4c,org.rayacoin,53,34,14,samsung,SM-A145P,,4G,fa,Asia/Tehran,1080,2209,450,
2195,2c80525890764e52,org.rayacoin,48,30,11,samsung,SM-A505F,,4G,fa,Asia/Tehran,1080,2131,420,
7466,c7e988c6d9235120,org.rayacoin,54,33,13,samsung,SM-A326B,,wifi,fa,Asia/Tehran,720,1451,320,
485,7213282ba75daa63,org.rayacoin,48,33,13,samsung,SM-A042F,,4G,fa,Asia/Tehran,720,1465,300,
5007,22437ab821b260a9,org.rayacoin,53,28,9,HUAWEI,MRD-LX1F,,4G,fa,Asia/Tehran,720,1422,320,
7655,7a869778f1757426,org.rayacoin,53,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
4079,927fd479850f5896,org.rayacoin,53,30,11,Xiaomi,220333QPG,,4G,fa,Asia/Tehran,720,1505,320,
5265,46c6c524c788c796,org.rayacoin,53,33,13,samsung,SM-G990E,,4G,fa,Asia/Tehran,1080,2196,480,
3004,a27d32cfb4301d26,org.rayacoin,50,33,13,Xiaomi,2201117TG,,wifi,fa,Asia/Tehran,1080,2177,440,
6888,cdcffae3f62f5e0d,org.rayacoin,54,30,11,Xiaomi,M2103K19C,,wifi,fa,Asia/Tehran,1080,2167,440,
3418,80346060726a5a27,org.rayacoin,53,30,11,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2134,440,
5452,72bd71cf1544b993,org.rayacoin,53,30,11,Xiaomi,RedmiNote8,,4G,fa,Asia/Tehran,1080,2130,440,
7821,f4cb9abb202bcfb1,org.rayacoin,54,34,14,samsung,SM-A536E,,4G,fa,Asia/Tehran,1080,2177,450,
2682,e4537f50b39001e8,org.rayacoin,53,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1461,320,
7322,0c9699cf42ca2cb2,org.rayacoin,54,29,10,HUAWEI,STK-LX1,,4G,fa,Asia/Tehran,720,1482,320,
6391,5ac86ddee52e89e9,org.rayacoin,53,33,13,samsung,SM-A225F,,4G,fa,Asia/Tehran,720,1452,300,
8047,b8d26e7d6b4c56e7,org.rayacoin,54,30,11,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2104,440,
5830,e0fc5c6757b3bad1,org.rayacoin,53,34,14,Xiaomi,2303CRA44A,,4G,fa,Asia/Tehran,1080,2177,440,
3052,7625d0bf44a36869,org.rayacoin,50,33,13,samsung,SM-M225FV,,4G,fa,Asia/Tehran,720,1452,300,
7634,7bf480724a2af93d,org.rayacoin,54,34,14,samsung,SM-A525F,,4G,fa,Asia/Tehran,1080,2168,480,
3913,a9de28e4dcf7b7e8,org.rayacoin,52,30,11,samsung,SM-A305F,,4G,fa,Asia/Tehran,1080,2095,540,
8194,1c2df5dea53e7a04,org.rayacoin,54,31,12,Xiaomi,2201117PG,,4G,fa,Asia/Tehran,1080,2177,440,
301,69ba7320e152e620,org.rayacoin,45,31,12,samsung,SM-A217F,,4G,fa,Asia/Tehran,720,1448,280,
4339,3467dab776c4a5c6,org.rayacoin,53,30,11,samsung,SM-A505F,,4G,fa,Asia/Tehran,1080,2122,450,
4405,0c14ee2f056e1dca,org.rayacoin,53,34,14,samsung,SM-A546E,,wifi,fa,Asia/Tehran,1080,2218,450,
900,6222452f34b6f98f,org.rayacoin,53,30,11,samsung,SM-T295,,wifi,fa,Asia/Tehran,800,1196,280,
7303,fdaaef747baeae09,org.rayacoin,54,31,12,samsung,SM-G975F,,4G,fa,Asia/Tehran,1080,2047,420,
7858,f4f699de7f2cfec2,org.rayacoin,54,30,11,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2134,440,
2941,69b1bddb4bc06afe,org.rayacoin,48,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
286,a7982c406f62ef1b,org.rayacoin,53,33,13,samsung,SM-A042F,,wifi,fa,Asia/Tehran,720,1527,300,
2115,594cc6977d597f20,org.rayacoin,48,33,13,samsung,SM-A135F,,wifi,fa,Asia/Tehran,1080,2217,420,
1131,75ecbb31aaf69917,org.rayacoin,48,29,10,samsung,SM-A107F,,4G,fa,Asia/Tehran,720,1381,280,
8137,5b0d032b05931c41,org.rayacoin,53,33,13,samsung,SM-A515F,,wifi,fa,Asia/Tehran,1080,2186,420,
3001,e7e32ac0529a467d,org.rayacoin,53,30,11,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Tehran,1080,2134,440,
4452,3a7395865064e4ca,org.rayacoin,53,33,13,Xiaomi,2201116SG,,4G,fa,Asia/Tehran,1080,2180,440,
2415,0d81c6c7fec3363f,org.rayacoin,53,33,13,samsung,SM-A546E,,wifi,fa,Asia/Tehran,1080,2125,450,
