unique_id,gender,age,height,weight
1069,male,1366,175,68.0
1070,male,1388,171,62.0
1071,male,1387,180,55.0
1072,male,1386,183,75.0
1073,male,1389,169,52.0
1074,female,1367,167,59.0
1075,male,1389,165,45.0
1076,male,1378,162,45.0
1077,male,1388,160,78.0
1078,male,1386,160,40.0
1079,male,1376,164,64.0
1080,male,1384,189,133.0
1081,male,1374,195,130.0
1082,male,1389,141,30.0
1083,female,1355,164,80.0
1084,male,1386,170,71.0
1085,male,1383,174,87.0
1086,female,1363,163,105.0
1087,male,1376,157,95.0
1088,male,1386,176,52.0
1089,male,1378,184,75.0
1090,male,1364,169,108.0
1091,male,1388,160,50.0
1092,male,1368,185,68.0
1093,male,1388,168,46.0
1094,male,1374,168,87.0
1095,female,1368,138,99.0
1096,male,1389,165,42.0
1097,male,1373,190,70.0
1098,male,1375,156,56.0
1099,male,1382,186,68.5
1100,male,1388,171,50.0
1101,male,1383,182,82.0
1102,male,1386,170,60.0
1103,male,1388,160,56.0
1104,female,1358,160,50.0
1105,male,1380,153,70.0
1106,male,1387,177,52.0
1107,male,1369,183,100.0
1108,male,1368,168,92.0
1109,male,1388,164,60.0
1110,male,1375,180,70.0
1111,male,1375,58,55.0
1112,male,1390,150,43.0
1113,male,1387,165,52.0
1114,female,1384,163,43.0
1115,male,1385,140,45.0
1116,male,1394,50,20.0
1117,male,1371,100,65.0
1118,male,1385,175,69.0
1119,male,1386,180,69.0
1120,male,1370,188,78.0
1121,male,1387,185,50.0
1122,male,1389,146,36.0
1123,male,1388,170,45.0
1124,male,1372,184,153.0
1125,male,1390,150,45.0
1126,female,1386,157,50.0
1127,male,1386,172,70.0
1128,male,1385,160,60.0
1129,male,1387,180,64.0
1130,male,1388,150,35.0
1131,female,1385,162,72.0
1132,male,1390,135,46.0
1133,male,1387,163,41.0
1134,male,1359,153,32.0
1135,male,1390,140,35.0
1136,male,1372,173,71.0
1137,female,1384,158,63.0
1138,male,1390,185,50.0
1139,male,1388,145,39.0
1140,male,1382,180,70.0
1141,male,1365,180,80.0
1142,male,1387,180,60.0
1143,male,1389,150,39.0
1144,female,1392,140,30.0
1145,male,1375,120,25.0
1146,male,1365,178,71.0
1147,male,1378,178,77.0
1148,female,1375,168,87.0
1149,male,1393,120,25.0
1150,male,1391,145,33.0
1151,male,1386,185,60.0
1152,male,1392,1,78.0
1153,male,1386,188,78.0
1154,male,1378,160,40.0
1155,male,1392,150,42.0
1156,male,1360,177,80.0
1157,male,1387,150,50.0
1158,male,1385,176,55.0
1159,male,1390,150,81.0
1160,female,1375,164,42.0
1161,male,1377,193,73.0
1162,male,1383,185,68.0
1163,male,1386,183,69.0
1164,male,1385,172,71.0
1165,male,1387,190,100.0
1166,male,1371,170,56.0
1167,male,1389,140,55.0
1168,male,1388,172,53.0
1169,female,1384,160,50.0
1170,male,1387,165,50.0
1171,male,1386,178,56.0
1172,male,1383,175,65.0
1173,male,1379,160,42.0
1174,female,1385,168,78.0
1175,male,1386,145,42.0
1176,male,1387,170,59.0
1177,male,1391,154,65.0
1178,male,1385,176,60.0
1179,male,1375,12,22.0
1180,male,1390,115,35.0
1181,female,1386,167,45.0
1182,male,1389,172,51.0
1183,male,1359,176,76.0
1184,female,1370,167,80.0
1185,male,1366,138,75.0
1186,male,1385,180,68.0
1187,male,1390,150,40.0
1188,male,1369,165,80.0
1189,male,1380,180,98.0
1190,male,1392,130,32.0
1191,male,1349,165,90.0
1192,male,1339,178,65.0
1193,female,1379,167,52.0
1194,male,1389,160,57.0
1195,male,1379,180,70.0
1196,male,1389,135,35.0
1197,male,1377,160,45.0
1198,male,1389,126,30.0
1199,male,1383,170,86.0
1200,female,1388,178,71.0
1201,male,1376,169,54.0
1202,female,1384,165,50.0
1203,male,1386,160,65.0
1204,female,1388,158,65.0
1205,male,1380,70,60.0
1206,male,1351,150,68.0
1207,male,1386,162,40.0
1208,male,1370,180,80.0
1209,male,1382,140,30.0
1210,male,1375,143,50.0
1211,female,1379,165,87.0
1212,male,1377,179,90.0
1213,male,1372,170,58.0
1214,male,1388,164,64.0
1215,male,1388,149,43.0
1216,male,1385,185,60.0
1217,male,1366,178,73.0
1218,male,1372,170,70.0
1219,male,1381,179,63.0
1220,male,1375,171,76.0
1221,male,1384,187,64.0
1222,female,1382,158,63.0
1223,male,1367,176,72.0
1224,male,1387,160,60.0
1225,male,1359,184,89.0
1226,male,1365,180,97.0
1227,male,1384,165,56.0
1228,male,1386,170,58.0
1229,male,1375,180,76.0
1230,female,1366,166,73.0
1231,male,1377,178,74.0
1232,male,1392,130,32.0
1233,male,1389,165,60.0
1234,female,1376,170,50.0
1235,male,1389,156,40.0
1236,male,1385,181,75.0
1237,female,1362,160,69.0
1238,male,1390,155,43.0
1239,male,1391,146,30.0
1240,female,1371,158,60.0
1241,unknown,,170,70.0
1242,male,1388,160,50.0
1243,female,1358,165,50.0
1244,male,1375,185,85.0
1245,male,1379,170,75.0
1246,male,1379,180,84.0
1247,male,1382,185,120.0
1248,male,1388,165,45.0
1249,male,1375,179,63.0
1250,female,1388,157,46.0
1251,male,1389,165,40.0
1252,male,1371,182,84.0
1253,male,1371,186,85.0
1254,male,1383,176,90.0
1255,male,1387,177,54.0
1256,male,1389,160,54.0
1257,male,1387,178,60.0
1258,male,1388,170,50.0
1259,male,1387,160,50.0
1260,male,1375,180,65.0
1261,male,1390,142,35.0
1262,male,1385,176,62.0
1263,male,1390,147,32.0
1264,male,1387,42,45.0
1265,male,1383,175,70.0
1266,male,1388,144,32.0
1267,male,1385,160,58.0
1268,male,1388,150,69.0
1269,male,1388,155,49.0
1270,male,1389,146,32.0
1271,female,1391,65,3.0
1272,female,1386,164,42.0
1273,male,1380,170,40.0
1274,male,1350,20,150.0
1275,male,1375,175,55.0
1276,male,1375,170,50.0
1277,male,1385,170,40.0
1278,male,1388,169,51.0
1279,male,1390,130,40.0
1280,male,1391,157,58.0
1281,male,1364,190,80.0
1282,male,1360,26,536.0
1283,male,1366,176,90.0
1284,male,1387,165,55.0
1285,male,1366,168,58.0
1286,male,1388,151,30.0
1287,male,1390,158,45.0
1288,male,1389,170,40.0
1289,male,1388,190,50.0
1290,male,1381,170,75.0
1291,male,1375,165,55.0
1292,male,1389,175,45.0
1293,male,1387,170,63.0
1294,male,1391,165,57.0
1295,male,1389,173,51.0
1296,male,1387,168,55.0
1297,male,1388,164,40.0
1298,male,1371,180,65.0
1299,male,1393,170,24.0
1300,male,1380,150,50.0
1301,female,1343,156,4880.0
1302,male,1389,168,75.0
1303,female,1367,156,60.0
1304,male,1388,160,78.0
1305,female,1366,163,57.0
1306,male,1388,175,75.0
1307,male,1355,176,103.0
1308,male,1391,160,651.0
1309,male,1375,175,75.0
1310,male,1389,152,45.0
1311,female,1365,160,60.0
1312,male,1367,175,68.0
1313,male,1387,175,85.0
1314,male,1364,170,46.0
1315,male,1391,163,85.0
1316,male,1388,167,56.0
1317,female,1394,134,30.0
1318,male,1389,160,51.0
1319,female,1363,166,59.0
1320,male,1364,180,80.0
1321,male,1375,175,65.0
1322,male,1363,173,83.0
1323,male,1375,178,99.0
1324,male,1386,175,76.0
1325,female,1385,182,88.9
1326,male,1389,146,38.0
1327,male,1388,150,45.0
1328,male,1380,158,50.0
1329,male,1384,169,48.0
1330,female,1386,168,57.0
1331,male,1388,170,70.0
1332,male,1388,160,60.0
1333,male,1389,150,48.0
1334,female,1379,170,82.0
1335,male,1390,150,40.0
1336,male,1389,150,45.0
1337,male,1379,177,88.0
1338,male,1375,170,60.0
1339,male,1381,182,70.0
1340,male,1383,170,85.0
1341,male,1389,140,27.0
1342,female,1381,156,71.0
1343,male,1390,140,29.0
1344,male,1373,185,98.0
1345,male,1380,164,75.0
1346,male,1388,162,63.0
1347,male,1374,170,7.5
1348,male,1389,165,50.0
1349,male,1375,185,55.0
1350,male,1389,171,40.0
1351,male,1384,175,57.0
1352,female,1386,170,66.0
1353,female,1385,180,75.0
1354,female,1374,174,120.0
1355,male,1348,170,80.0
1356,male,1390,150,50.0
1357,female,1360,160,72.0
1358,male,1387,160,60.0
1359,male,1389,150,50.0
1360,male,1386,178,55.0
1361,male,1362,186,76.0
1362,male,1363,185,76.0
1363,male,1375,184,86.0
1364,male,1378,183,138.0
1365,male,1387,171,60.0
1366,female,1372,167,74.0
1367,male,1381,175,75.0
1368,male,1385,176,68.0
1369,male,1380,180,55.0
1370,male,1380,190,72.0
1371,female,1366,177,59.0
1372,male,1380,164,45.0
1373,male,1389,142,35.0
1374,female,1388,154,70.0
1375,male,1382,173,57.0
1376,male,1388,165,68.0
1377,male,1354,180,70.0
1378,male,1388,180,50.0
1379,male,1385,185,62.0
1380,male,1388,162,53.2
1381,male,1390,150,30.0
1382,male,1381,170,50.0
1383,male,1387,150,55.0
1384,male,1391,140,45.0
1385,female,1379,170,52.7
1386,male,1388,164,45.0
1387,male,1369,183,65.0
1388,male,1377,120,72.0
1389,female,1369,154,63.0
1390,male,1385,180,70.0
1391,male,1385,170,52.0
1392,male,1385,175,58.0
1393,male,1387,173,70.0
1394,male,1389,160,38.0
1395,male,1387,160,63.0
1396,female,1390,157,42.0
1397,male,1372,187,97.0
1398,male,1368,180,82.0
1399,male,1351,165,60.0
1400,male,1388,165,45.0
1401,male,1388,170,55.0
1402,male,1380,140,60.0
1403,male,1385,185,117.0
1404,male,1377,179,60.0
1405,male,1320,200,80.0
1406,female,1381,157,50.0
1407,female,1388,173,85.0
1408,female,1363,164,68.0
1409,male,1388,170,52.0
1410,male,1388,173,59.0
1411,male,1375,163,45.0
1412,male,1368,178,80.0
1413,male,1388,160,60.0
1414,female,1382,170,50.0
1415,male,1382,180,52.0
1416,female,1378,169,85.0
1417,male,1369,176,93.0
1418,female,1349,165,74.0
1419,male,1380,181,75.0
1420,male,1378,165,55.0
1421,female,1359,167,120.0
1422,male,1375,175,125.0
1423,male,1387,170,45.0
1424,male,1375,125,20.0
1425,male,1366,175,100.0
1426,male,1368,184,112.0
1427,male,1375,180,80.0
1428,male,1385,190,107.0
1429,male,1384,180,74.0
1430,male,1391,145,72.0
1431,female,1345,160,65.0
1432,female,1383,164,57.0
1433,male,1358,180,82.0
1434,male,1375,160,51.0
1435,male,1385,178,60.0
1436,male,1338,180,90.0
1437,male,1379,180,84.0
1438,male,1386,180,86.0
1439,male,1379,180,40.0
1440,male,1385,180,62.0
1441,female,1391,150,38.0
1442,male,1368,170,60.0
1443,male,1389,150,42.0
1444,male,1379,184,80.0
1445,male,1385,178,54.0
1446,female,1382,164,55.0
1447,male,1387,184,85.0
1448,female,1384,173,66.0
1449,female,1371,172,63.0
1450,male,1390,140,50.0
1451,male,1384,178,103.0
1452,male,1368,180,105.0
1453,female,1373,160,67.0
1454,female,1378,164,56.0
1455,male,1366,174,80.0
1456,male,1388,152,39.0
1457,male,1390,159,66.0
1458,male,1390,165,48.0
1459,male,1387,175,55.0
1460,female,1382,170,57.0
1461,female,1384,158,40.0
1462,male,1375,174,55.0
1463,male,1388,170,45.0
1464,male,1374,177,70.0
1465,female,1385,160,60.0
1466,male,1388,159,5600.0
1467,male,1388,167,54.0
1468,male,1381,185,56.0
1469,male,1388,167,54.0
1470,female,1375,170,62.0
1471,male,1389,186,70.0
1472,male,1380,180,70.0
1473,male,1382,175,55.0
1474,male,1384,170,68.0
1475,female,1378,165,73.0
1476,male,1381,185,50.0
1477,male,1387,178,54.0
1478,male,1388,170,60.0
1479,male,1392,180,39.0
1480,male,1375,200,95.0
1481,male,1366,176,93.0
1482,male,1381,173,73.0
1483,male,1369,180,73.0
1484,female,1367,170,70.0
1485,male,1382,178,78.0
1486,male,1375,234,340.0
1487,male,1390,153,50.0
1488,male,1388,163,57.0
1489,male,1389,169,70.0
1490,male,1389,160,60.0
1491,male,1391,157,36.0
1492,male,1387,150,43.0
1493,male,1391,139,29.0
1494,female,1347,160,88.0
1495,male,1367,182,80.0
1496,female,1388,170,105.0
1497,female,1369,155,52.0
1498,male,1375,185,34.0
1499,male,1385,145,35.0
1500,male,1383,185,69.0
1501,male,1386,176,56.0
1502,male,1380,194,85.0
1503,male,1385,182,60.0
1504,male,1373,183,75.0
1505,male,1375,130,39.0
1506,female,1364,93,165.0
1507,male,1392,170,77.0
1508,male,1389,168,55.0
1509,female,1383,159,65.0
1510,male,1372,175,52.0
1511,female,1364,168,89.0
1512,male,1386,182,50.0
1513,male,1377,170,65.0
1514,male,1388,175,90.0
1515,male,1384,182,140.0
1516,male,1394,1,30.0
1517,female,1365,168,60.0
1518,female,1386,156,38.0
1519,male,1377,180,72.0
1520,female,1382,166,58.0
1521,male,1373,165,70.0
1522,male,1380,177,80.0
1523,male,1385,168,54.0
1524,male,1387,180,60.0
1525,male,1380,122,13.0
1526,male,1349,180,98.7
1527,male,1386,180,59.0
1528,female,1365,153,66.0
1529,male,1376,170,70.0
1530,male,1362,178,70.0
1531,male,1375,170,74.0
1532,male,1389,160,56.0
1533,male,1385,183,74.0
1534,male,1389,160,47.0
1535,male,1370,178,65.0
1536,male,1376,0,0.0
1537,male,1367,185,89.0
1538,male,1386,175,65.0
1539,male,1375,178,80.0
1540,female,1386,175,77.0
1541,male,1346,154,45.0
1542,male,1389,160,37.0
1543,female,1338,163,60.0
1544,male,1367,155,34.0
1545,female,1355,158,70.0
1546,male,1387,148,42.0
1547,male,1389,170,50.0
1548,male,1366,175,74.0
1549,male,1384,180,95.0
1550,male,1376,174,52.0
1551,male,1384,175,64.0
1552,male,1391,145,42.0
1553,male,1377,177,66.0
1554,male,1378,165,65.0
1555,male,1368,165,64.0
1556,male,1392,149,36.0
1557,male,1378,176,70.0
1558,male,1376,175,100.0
1559,male,1388,165,72.0
1560,male,1369,183,95.0
1561,female,1381,168,60.0
1562,male,1388,174,68.0
1563,male,1375,180,60.0
1564,male,1390,160,41.0
1565,male,1390,160,55.0
1566,male,1392,150,62.0
1567,male,1378,160,60.0
1568,male,1387,175,80.0
1569,male,1383,176,75.0
1570,male,1392,140,35.0
1571,male,1364,180,95.0
1572,male,1390,134,28.0
1573,female,1364,165,62.0
1574,female,1373,166,83.0
1575,female,1350,160,72.0
1576,male,1388,140,40.0
1577,male,1384,175,57.0
1578,female,1382,174,82.0
1579,male,1375,175,92.0
1580,male,1383,172,55.0
1581,male,1378,1,100.0
1582,male,1386,170,50.0
1583,male,1380,165,48.0
1584,male,1390,1,42.0
1585,male,1370,100,26.0
1586,male,1385,185,55.0
1587,male,1386,170,68.0
1588,female,1379,171,48.0
1589,male,1388,165,65.0
1590,male,1360,180,86.0
1591,male,1386,180,56.0
1592,male,1375,190,93.0
1593,male,1386,168,50.0
1594,male,1372,183,83.0
1595,male,1385,199,98.0
1596,male,1387,145,45.0
1597,male,1383,180,64.0
1598,male,1366,176,74.0
1599,male,1387,165,43.0
1600,female,1375,152,32.0
1601,male,1380,160,40.0
1602,male,1391,142,40.0
1603,female,1368,160,81.0
1604,male,1392,170,60.0
1605,male,1388,158,67.0
1606,female,1382,161,55.0
1607,male,1386,155,40.0
1608,male,1374,199,85.0
1609,male,1389,140,52.0
1610,male,1388,150,50.0
1611,male,1379,182,72.0
1612,male,1390,115,52.0
1613,male,1387,155,50.0
1614,male,1389,160,48.0
1615,male,1389,160,60.0
1616,male,1387,173,52.0
1617,male,1374,179,57.0
1618,male,1384,180,85.0
1619,male,1389,30,35.0
1620,female,1371,163,86.0
1621,male,1350,175,95.0
1622,male,1348,176,88.0
1623,female,1369,170,71.0
1624,male,1380,160,60.0
1625,male,1363,186,110.0
1626,male,1391,155,38.0
1627,female,1390,62,67.0
1628,male,1355,180,72.0
1629,male,1391,150,52.0
1630,male,1375,170,76.0
1631,female,1375,200,214.0
1632,male,1384,175,57.0
1633,male,1388,177,50.0
1634,female,1353,153,75.0
1635,male,1358,170,90.0
1636,male,1357,167,71.0
1637,male,1379,174,70.0
1638,female,1370,165,90.0
1639,male,1360,178,99.0
1640,male,1346,165,90.0
1641,male,1385,174,76.0
1642,male,1375,130,30.0
1643,male,1365,182,75.0
1644,male,1389,180,75.0
1645,male,1388,155,41.0
1646,male,1363,173,73.0
1647,male,1359,5,35.0
1648,male,1373,180,82.0
1649,male,1363,175,90.0
1650,male,1384,185,70.0
1651,male,1371,174,110.0
1652,male,1384,177,52.0
1653,male,1389,140,30.0
1654,male,1373,163,68.0
1655,male,1387,170,59.0
1656,female,1387,172,62.0
1657,female,1365,155,64.0
1658,male,1361,185,60.0
1659,female,1372,165,50.0
1660,male,1385,181,74.0
1661,male,1369,177,94.0
1662,female,1375,164,55.0
1663,male,1390,170,40.0
1664,male,1380,175,75.0
1665,female,1360,175,75.0
1666,male,1373,176,75.0
1667,male,1379,197,90.0
1668,male,1374,180,90.0
1669,male,1375,175,65.0
1670,male,1388,138,41.0
1671,male,1380,157,70.0
1672,male,1384,185,100.0
1673,male,1375,129,28.0
1674,male,1375,160,50.0
1675,male,1386,178,78.0
1676,male,1358,170,75.0
1677,male,1388,185,65.0
1678,male,1386,170,40.0
1679,female,1380,167,68.0
1680,male,1391,140,33.0
1681,male,1354,182,100.0
1682,male,1390,155,43.0
1683,male,1391,160,40.0
1684,male,1392,152,57.0
1685,male,1369,175,65.0
1686,female,1380,165,90.0
1687,male,1386,153,50.0
1688,male,1388,142,42.0
1689,male,1371,182,70.0
1690,male,1386,185,89.0
1691,female,1378,162,62.0
1692,male,1382,175,60.0
1693,male,1391,160,40.0
1694,male,1364,187,65.0
1695,male,1386,170,49.0
1696,female,1380,168,82.0
1697,female,1375,162,74.0
1698,male,1390,25,45.0
1699,male,1380,258,35.0
1700,male,1391,160,47.0
1701,male,1388,157,42.0
1702,male,1353,188,87.0
1703,male,1383,170,68.0
1704,male,1388,165,55.0
1705,male,1368,182,75.0
1706,male,1361,182,103.0
1707,male,1380,178,89.0
1708,male,1362,168,78.0
1709,male,1366,175,130.0
1710,male,1389,175,68.0
1711,female,1362,172,76.0
1712,female,1380,168,52.0
1713,male,1377,170,75.0
1714,male,1388,165,43.0
1715,male,1379,177,66.0
1716,male,1384,190,122.0
1717,female,1357,165,78.0
1718,male,1391,139,39.4
1719,male,1382,172,69.0
1720,male,1375,160,49.0
1721,female,1380,160,80.0
1722,male,1388,150,48.0
1723,male,1358,165,84.0
1724,male,1368,173,60.0
1725,male,1384,184,115.0
1726,male,1361,170,62.0
1727,male,1387,170,80.0
1728,male,1373,170,78.0
1729,male,1387,175,80.0
1730,male,1380,177,67.0
1731,male,1383,190,83.0
1732,male,1390,100,89.0
1733,male,1375,120,75.0
1734,male,1377,178,78.0
1735,male,1382,175,47.0
1736,male,1369,150,71.0
1737,male,1388,160,45.0
1738,male,1382,185,72.0
1739,female,1380,160,65.0
1740,male,1391,144,31.0
1741,male,1351,160,40.0
1742,male,1391,156,33.0
1743,male,1353,160,74.0
1744,male,1389,156,40.0
1745,male,1368,165,65.0
1746,male,1387,165,45.0
1747,male,1385,178,80.0
1748,male,1380,180,80.0
1749,male,1388,175,66.0
1750,male,1387,165,50.0
1751,male,1389,158,43.0
1752,male,1375,140,51.0
1753,male,1390,145,29.0
1754,male,1390,126,36.0
1755,male,1385,185,65.0
1756,female,1385,173,75.0
1757,male,1388,150,45.0
1758,male,1375,158,59.0
1759,male,1386,175,185.0
1760,male,1384,170,48.0
1761,male,1390,170,50.0
1762,male,1362,178,95.0
1763,male,1388,170,73.0
1764,female,1375,157,58.0
1765,male,1390,155,64.0
1766,male,1375,140,50.0
1767,male,1389,188,58.0
1768,male,1383,179,86.0
1769,female,1371,169,56.0
1770,male,1377,180,70.0
1771,male,1386,170,68.0
1772,female,1380,154,80.0
1773,female,1372,170,76.0
1774,male,1374,195,90.0
1775,male,1381,180,70.0
1776,male,1374,180,74.0
1777,male,1359,180,75.0
1778,male,1385,180,55.0
1779,female,1382,159,80.0
1780,male,1389,154,43.0
1781,male,1382,180,61.0
1782,male,1388,1,55.0
1783,male,1386,180,68.0
1784,female,1370,162,74.0
1785,male,1387,158,40.0
1786,male,1389,160,42.0
1787,male,1382,187,100.0
1788,male,1384,185,82.0
1789,male,1335,150,60.0
1790,male,1392,140,30.0
1791,male,1339,153,59.0
1792,male,1341,179,75.0
1793,male,1387,159,50.0
1794,male,1374,171,62.0
1795,male,1385,150,80.0
1796,male,1387,179,85.0
1797,male,1389,148,36.0
1798,male,1390,186,68.0
1799,male,1371,180,80.0
1800,female,1351,167,73.0
1801,male,1375,176,80.0
1802,male,1368,178,55.0
1803,male,1386,186,60.0
1804,male,1375,200,50.0
1805,male,1375,156,42.0
1806,male,1357,180,82.0
1807,male,1337,90,45.0
1808,male,1387,180,60.0
1809,male,1389,173,51.0
1810,male,1385,174,89.0
1811,male,1385,179,64.0
1812,male,1387,170,60.0
1813,male,1387,178,58.0
1814,male,1388,170,65.0
1815,male,1388,160,59.0
1816,male,1371,180,64.0
1817,male,1386,159,49.0
1818,male,1391,1,65.0
1819,male,1370,168,65.0
1820,female,1352,165,73.0
1821,male,1387,165,53.0
1822,female,1385,163,44.0
1823,male,1387,158,51.0
1824,female,1386,161,46.0
1825,male,1375,168,78.0
1826,male,1380,150,64.0
1827,male,1386,180,80.0
1828,male,1389,165,52.0
1829,male,1366,190,90.0
1830,male,1375,165,40.0
1831,female,1370,168,99.0
1832,male,1369,180,94.0
1833,male,1381,180,75.0
1834,male,1383,170,50.0
1835,male,1392,138,32.0
1836,female,1364,153,62.0
1837,male,1388,152,42.0
1838,male,1376,185,130.0
1839,male,1390,155,67.0
1840,male,1387,176,90.0
1841,female,1362,170,69.0
1842,male,1387,173,68.0
1843,female,1373,156,50.0
1844,female,1364,157,68.0
1845,female,1385,164,60.0
1846,male,1390,40,50.0
1847,male,1375,190,84.0
1848,male,1390,147,38.0
1849,male,1387,175,55.0
1850,male,1382,165,45.0
1851,male,1387,158,52.0
1852,male,1375,170,70.0
1853,male,1375,128,24.0
1854,male,1376,160,75.0
1855,male,1384,177,66.0
1856,male,1388,155,40.0
1857,male,1390,175,80.0
1858,male,1376,176,180.0
1859,female,1375,155,5555.0
1860,female,1367,163,55.0
1861,male,1384,182,75.0
1862,male,1387,160,74.0
1863,male,1380,180,50.0
1864,male,1374,174,83.0
1865,female,1370,160,120.0
1866,male,1386,180,86.0
1867,female,1384,157,40.0
1868,male,1386,173,56.0
1869,female,1373,158,48.0
1870,male,1389,150,35.0
1871,male,1374,175,77.0
1872,male,1376,87,95.0
1873,male,1384,172,46.0
1874,male,1375,182,72.0
1875,male,1388,160,52.0
1876,male,1375,186,73.0
1877,male,1389,165,50.0
1878,male,1385,170,47.0
1879,male,1383,180,90.0
1880,male,1388,166,58.0
1881,female,1362,150,87.0
1882,female,1386,162,66.0
1883,male,1373,180,60.0
1884,female,1379,157,42.0
1885,female,1381,178,55.0
1886,male,1371,165,85.0
1887,male,1390,120,36.0
1888,female,1375,165,79.0
1889,male,1372,167,62.0
1890,male,1378,160,38.0
